-------------------------------------------------
DJ Log Begin
-------------------------------------------------
Info    : Adding archive: data/arch0.djz                                                   (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1091)
Info    : GetResource() - Created 'std_default' 11 0x7f325b8                               (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:989)
Info    : GetResource() - Create 'std_ui' 11                                               (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:926)
Info    : Opening archived file: materials/std_ui.mtl                                      (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : GetResource() - Create 'textures/default.tga' 13                                 (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:926)
Info    : Opening archived file: textures/default.dtx                                      (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : Opening archived file: textures/default.dds                                      (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : Opening archived file: textures/default.tga                                      (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : DJTextureDataOpenGL::OnGPUUpload - OpenGL texture data                           (c:\source.git\djengine\djengine2\gles2render\sourcecode\djtexturedataopengl.cpp:3319)
Info    : GetResource() - Created 'textures/default.tga' 13 0x7f32dc8                      (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:989)
Info    : GetResource() - Create 'std_ui' 12                                               (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:926)
Info    : Opening archived file: shaders/std_ui.vs                                         (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : Opening archived file: shaders/std_ui.fs                                         (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : DJShaderDataOpenGL::OnGPUUpload - OpenGL shader data                             (c:\source.git\djengine\djengine2\gles2render\sourcecode\djshaderdataopengl.cpp:184)
Info    : GetResource() - Created 'std_ui' 12 0x7f339a8                                    (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:989)
Info    : GetResource() - Created 'std_ui' 11 0x7f342d0                                    (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:989)
Info    : Calling game init...                                                             (c:\source.git\djengine\djengine2\djengine\sourcecode\djapp.cpp:5848)
Info    : djInit()                                                                         (d:\newgame\monkeyking\sourcecode\monkeyking.cpp:299)
Info    : Calling device manager init...                                                   (c:\source.git\djengine\djengine2\djengine\sourcecode\djapp.cpp:5855)
Info    : DJApplication::InternalInit()                                                    (c:\source.git\djengine\djengine2\djengine\sourcecode\djapp.cpp:4239)
Info    : GetResource() - Create 'sprites/default.png' 13                                  (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:926)
Info    : Opening archived file: sprites/default.dtx                                       (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : Opening archived file: sprites/default.dds                                       (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : Opening archived file: sprites/default.tga                                       (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : Opening archived file: sprites/default.png                                       (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : DJTextureDataOpenGL::LoadFromFile - Reading PNG image file                       (c:\source.git\djengine\djengine2\gles2render\sourcecode\djtexturedataopengl.cpp:1968)
Info    : DJTextureDataOpenGL::OnGPUUpload - OpenGL texture data                           (c:\source.git\djengine\djengine2\gles2render\sourcecode\djtexturedataopengl.cpp:3319)
Info    : GetResource() - Created 'sprites/default.png' 13 0x7f32290                       (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:989)
Info    : GetResource() - Create 'font' 8                                                  (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:926)
Info    : Opening archived file: fonts/font.font                                           (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : GetResource() - Create 'font' 11                                                 (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:926)
Info    : Opening archived file: materials/font.mtl                                        (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : GetResource() - Create 'fonts/font.png' 13                                       (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:926)
Info    : Opening archived file: fonts/font.dtx                                            (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : Opening archived file: fonts/font.dds                                            (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : Opening archived file: fonts/font.tga                                            (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : Opening archived file: fonts/font.png                                            (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : DJTextureDataOpenGL::LoadFromFile - Reading PNG image file                       (c:\source.git\djengine\djengine2\gles2render\sourcecode\djtexturedataopengl.cpp:1968)
Info    : DJTextureDataOpenGL::OnGPUUpload - OpenGL texture data                           (c:\source.git\djengine\djengine2\gles2render\sourcecode\djtexturedataopengl.cpp:3319)
Info    : GetResource() - Created 'fonts/font.png' 13 0x7f42440                            (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:989)
Info    : GetResource() - Create 'font' 12                                                 (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:926)
Info    : Opening archived file: shaders/font.vs                                           (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : Opening archived file: shaders/font.fs                                           (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : DJShaderDataOpenGL::OnGPUUpload - OpenGL shader data                             (c:\source.git\djengine\djengine2\gles2render\sourcecode\djshaderdataopengl.cpp:184)
Info    : GetResource() - Created 'font' 12 0x7f424c8                                      (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:989)
Info    : GetResource() - Created 'font' 11 0x7f42c90                                      (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:989)
Info    : GetResource() - Created 'font' 8 0x7f32cb8                                       (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:989)
Info    : GetResource() - Create 'sprites/bg.png' 13                                       (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:926)
Info    : Opening archived file: sprites/bg.dtx                                            (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : Opening archived file: sprites/bg.dds                                            (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : Opening archived file: sprites/bg.tga                                            (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : Opening archived file: sprites/bg.png                                            (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : DJTextureDataOpenGL::LoadFromFile - Reading PNG image file                       (c:\source.git\djengine\djengine2\gles2render\sourcecode\djtexturedataopengl.cpp:1968)
Info    : DJTextureDataOpenGL::OnGPUUpload - OpenGL texture data                           (c:\source.git\djengine\djengine2\gles2render\sourcecode\djtexturedataopengl.cpp:3319)
Info    : GetResource() - Created 'sprites/bg.png' 13 0x7f419f8                            (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:989)
Info    : DJ2DGraphicsSheet::AutoGenFrames - GenFrame: 0 0 -1 -1                           (c:\source.git\djengine\djengine2\djengine\sourcecode\dj2d.cpp:913)
Info    : GetResource() - Create 'sound/zap1.wav' 5                                        (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:926)
Info    : Opening archived file: sound/zap1.wav                                            (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : GetResource() - Created 'sound/zap1.wav' 5 0x7f34080                             (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:989)
Info    : djGameSoundLoad() - Load 'sound/zap1.wav'                                        (c:\source.git\djengine\djengine2\djengine\sourcecode\djgamesounds.cpp:97)
Info    : GetResource() - Create 'sound/tick.wav' 5                                        (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:926)
Info    : Opening archived file: sound/tick.wav                                            (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : GetResource() - Created 'sound/tick.wav' 5 0x7f332d0                             (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:989)
Info    : djGameSoundLoad() - Load 'sound/tick.wav'                                        (c:\source.git\djengine\djengine2\djengine\sourcecode\djgamesounds.cpp:97)
Info    : Opening archived file: levels/level01.level                                      (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : GetResource() - Create 'monkey_king' 6                                           (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:926)
Info    : Opening archived file: animations/monkey_king.anim2d                             (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : GetResource() - Create 'sprites/monkeyking.sheet' 7                              (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:926)
Info    : Opening archived file: sprites/monkeyking.sheet                                  (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : GetResource() - Create 'sprites/monkeyking.png' 13                               (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:926)
Info    : Opening archived file: sprites/monkeyking.dtx                                    (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : Opening archived file: sprites/monkeyking.dds                                    (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : Opening archived file: sprites/monkeyking.tga                                    (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : Opening archived file: sprites/monkeyking.png                                    (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : DJTextureDataOpenGL::LoadFromFile - Reading PNG image file                       (c:\source.git\djengine\djengine2\gles2render\sourcecode\djtexturedataopengl.cpp:1968)
Info    : DJTextureDataOpenGL::OnGPUUpload - OpenGL texture data                           (c:\source.git\djengine\djengine2\gles2render\sourcecode\djtexturedataopengl.cpp:3319)
Info    : GetResource() - Created 'sprites/monkeyking.png' 13 0x7f473e0                    (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:989)
Info    : Adding frame group: monkey                                                       (c:\source.git\djengine\djengine2\djengine\sourcecode\dj2dutil.cpp:974)
Info    : Adding FRAMES: (0.00,0.00) (132.00,132.00) (66.00,66.00) (6,1) 0                 (c:\source.git\djengine\djengine2\djengine\sourcecode\dj2dutil.cpp:1028)
Info    : GetResource() - Created 'sprites/monkeyking.sheet' 7 0x7f45e40                   (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:989)
Warning    : Frame not found: monkey 1                                                        (c:\source.git\djengine\djengine2\djengine\sourcecode\dj2dutil.cpp:1364)
Info    : GetResource() - Created 'monkey_king' 6 0x7f42228                                (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:989)
Info    : GetResource() - Create 'sprites/stick_gold' 15                                   (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:926)
Info    : GetResource() - Create 'sprites/stick_gold' 16                                   (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:926)
Info    : Opening archived file: sprites/stick_gold.atlas                                  (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : GetResource() - Create 'sprites/stick_gold.png' 13                               (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:926)
Info    : Opening archived file: sprites/stick_gold.dtx                                    (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : Opening archived file: sprites/stick_gold.dds                                    (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : Opening archived file: sprites/stick_gold.tga                                    (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : Opening archived file: sprites/stick_gold.png                                    (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : DJTextureDataOpenGL::LoadFromFile - Reading PNG image file                       (c:\source.git\djengine\djengine2\gles2render\sourcecode\djtexturedataopengl.cpp:1968)
Info    : DJTextureDataOpenGL::OnGPUUpload - OpenGL texture data                           (c:\source.git\djengine\djengine2\gles2render\sourcecode\djtexturedataopengl.cpp:3319)
Info    : GetResource() - Created 'sprites/stick_gold.png' 13 0x7f45900                    (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:989)
Info    : GetResource() - Created 'sprites/stick_gold' 16 0x7f461d8                        (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:989)
Info    : Opening archived file: sprites/stick_gold.json                                   (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : GetResource() - Created 'sprites/stick_gold' 15 0x7f460f0                        (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:989)
Info    : GetResource() - Create 'sprites/monkey_jump' 15                                  (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:926)
Info    : GetResource() - Create 'sprites/monkey_jump' 16                                  (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:926)
Info    : Opening archived file: sprites/monkey_jump.atlas                                 (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : GetResource() - Create 'sprites/monkey_jump.png' 13                              (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:926)
Info    : Opening archived file: sprites/monkey_jump.dtx                                   (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : Opening archived file: sprites/monkey_jump.dds                                   (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : Opening archived file: sprites/monkey_jump.tga                                   (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : Opening archived file: sprites/monkey_jump.png                                   (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : DJTextureDataOpenGL::LoadFromFile - Reading PNG image file                       (c:\source.git\djengine\djengine2\gles2render\sourcecode\djtexturedataopengl.cpp:1968)
Info    : DJTextureDataOpenGL::OnGPUUpload - OpenGL texture data                           (c:\source.git\djengine\djengine2\gles2render\sourcecode\djtexturedataopengl.cpp:3319)
Info    : GetResource() - Created 'sprites/monkey_jump.png' 13 0x7f464b0                   (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:989)
Info    : GetResource() - Created 'sprites/monkey_jump' 16 0x7f4fd10                       (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:989)
Info    : Opening archived file: sprites/monkey_jump.json                                  (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : GetResource() - Created 'sprites/monkey_jump' 15 0x7f41f78                       (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:989)
Info    : Opening archived file: backgrounds/backgrounds.cfg                               (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : GetResource() - Create 'persia_00' 11                                            (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:926)
Info    : Opening archived file: materials/persia_00.mtl                                   (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : GetResource() - Create 'textures/persia.png' 13                                  (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:926)
Info    : Opening archived file: textures/persia.dtx                                       (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : Opening archived file: textures/persia.dds                                       (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : Opening archived file: textures/persia.tga                                       (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : Opening archived file: textures/persia.png                                       (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : DJTextureDataOpenGL::LoadFromFile - Reading PNG image file                       (c:\source.git\djengine\djengine2\gles2render\sourcecode\djtexturedataopengl.cpp:1968)
Info    : DJTextureDataOpenGL::OnGPUUpload - OpenGL texture data                           (c:\source.git\djengine\djengine2\gles2render\sourcecode\djtexturedataopengl.cpp:3319)
Info    : GetResource() - Created 'textures/persia.png' 13 0x7f5a2f8                       (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:989)
Info    : GetResource() - Create 'background' 12                                           (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:926)
Info    : Opening archived file: shaders/background.vs                                     (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : Opening archived file: shaders/background.fs                                     (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : DJShaderDataOpenGL::OnGPUUpload - OpenGL shader data                             (c:\source.git\djengine\djengine2\gles2render\sourcecode\djshaderdataopengl.cpp:184)
Info    : GetResource() - Created 'background' 12 0x7f5a800                                (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:989)
Info    : GetResource() - Created 'persia_00' 11 0x7f4c038                                 (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:989)
Info    : GetResource() - Create 'persia_01' 11                                            (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:926)
Info    : Opening archived file: materials/persia_01.mtl                                   (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : GetResource() - Created 'persia_01' 11 0x7f57f08                                 (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:989)
Info    : GetResource() - Create 'persia_02' 11                                            (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:926)
Info    : Opening archived file: materials/persia_02.mtl                                   (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : GetResource() - Created 'persia_02' 11 0x7f588e0                                 (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:989)
Info    : GetResource() - Create 'entity_boudingbox' 11                                    (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:926)
Info    : Opening archived file: materials/entity_boudingbox.mtl                           (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : GetResource() - Create 'textures/effects/boundingbox.png' 13                     (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:926)
Info    : Opening archived file: textures/effects/boundingbox.dtx                          (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : Opening archived file: textures/effects/boundingbox.dds                          (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : Opening archived file: textures/effects/boundingbox.tga                          (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : Opening archived file: textures/effects/boundingbox.png                          (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : DJTextureDataOpenGL::LoadFromFile - Reading PNG image file                       (c:\source.git\djengine\djengine2\gles2render\sourcecode\djtexturedataopengl.cpp:1968)
Info    : DJTextureDataOpenGL::OnGPUUpload - OpenGL texture data                           (c:\source.git\djengine\djengine2\gles2render\sourcecode\djtexturedataopengl.cpp:3319)
Info    : GetResource() - Created 'textures/effects/boundingbox.png' 13 0x7f5b258          (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:989)
Info    : GetResource() - Create 'sprites' 12                                              (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:926)
Info    : Opening archived file: shaders/sprites.vs                                        (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : Opening archived file: shaders/sprites.fs                                        (c:\source.git\djengine\djengine2\djengine\sourcecode\djarchivemanager.cpp:1348)
Info    : DJShaderDataOpenGL::OnGPUUpload - OpenGL shader data                             (c:\source.git\djengine\djengine2\gles2render\sourcecode\djshaderdataopengl.cpp:184)
Info    : GetResource() - Created 'sprites' 12 0x7f40fa0                                   (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:989)
Info    : GetResource() - Created 'entity_boudingbox' 11 0x7f58e70                         (c:\source.git\djengine\djengine2\djengine\sourcecode\djresourcemanager.cpp:989)
